layer,score,eval_lang,model_a,seed_a,model_b,seed_b,pre_steps
9,0.9047,fr,de,1,de,6,0
10,0.8961,fr,de,1,de,6,0
11,0.8878,fr,de,1,de,6,0
12,0.8969,fr,de,1,de,6,0
0,0.9884,fr,de,1,fr,1,0
1,0.9346,fr,de,1,fr,1,0
2,0.8991,fr,de,1,fr,1,0
3,0.903,fr,de,1,fr,1,0
4,0.8765,fr,de,1,fr,1,0
5,0.8533,fr,de,1,fr,1,0
6,0.832,fr,de,1,fr,1,0
7,0.8379,fr,de,1,fr,1,0
8,0.8154,fr,de,1,fr,1,0
9,0.8485,fr,de,1,fr,1,0
10,0.851,fr,de,1,fr,1,0
11,0.7462,fr,de,1,fr,1,0
12,0.6533,fr,de,1,fr,1,0
0,0.9818,fr,de,1,fr,2,0
1,0.9478,fr,de,1,fr,2,0
2,0.9083,fr,de,1,fr,2,0
3,0.9237,fr,de,1,fr,2,0
4,0.8966,fr,de,1,fr,2,0
5,0.8904,fr,de,1,fr,2,0
6,0.8688,fr,de,1,fr,2,0
7,0.8473,fr,de,1,fr,2,0
8,0.8021,fr,de,1,fr,2,0
9,0.7959,fr,de,1,fr,2,0
10,0.7485,fr,de,1,fr,2,0
11,0.7074,fr,de,1,fr,2,0
12,0.6432,fr,de,1,fr,2,0
0,0.9824,fr,de,1,fr,4,0
1,0.9378,fr,de,1,fr,4,0
2,0.9043,fr,de,1,fr,4,0
3,0.917,fr,de,1,fr,4,0
4,0.8937,fr,de,1,fr,4,0
5,0.885,fr,de,1,fr,4,0
6,0.8305,fr,de,1,fr,4,0
7,0.8074,fr,de,1,fr,4,0
8,0.79,fr,de,1,fr,4,0
9,0.828,fr,de,1,fr,4,0
10,0.8128,fr,de,1,fr,4,0
11,0.7089,fr,de,1,fr,4,0
12,0.5561,fr,de,1,fr,4,0
0,0.9819,fr,de,1,fr,5,0
1,0.9183,fr,de,1,fr,5,0
2,0.9027,fr,de,1,fr,5,0
3,0.9091,fr,de,1,fr,5,0
4,0.8808,fr,de,1,fr,5,0
5,0.8567,fr,de,1,fr,5,0
6,0.8849,fr,de,1,fr,5,0
7,0.8617,fr,de,1,fr,5,0
8,0.7828,fr,de,1,fr,5,0
9,0.8227,fr,de,1,fr,5,0
10,0.8404,fr,de,1,fr,5,0
11,0.7264,fr,de,1,fr,5,0
12,0.5644,fr,de,1,fr,5,0
0,0.9871,fr,de,1,fr,6,0
1,0.9508,fr,de,1,fr,6,0
2,0.9152,fr,de,1,fr,6,0
3,0.9156,fr,de,1,fr,6,0
4,0.8936,fr,de,1,fr,6,0
5,0.8832,fr,de,1,fr,6,0
6,0.8744,fr,de,1,fr,6,0
7,0.835,fr,de,1,fr,6,0
8,0.8126,fr,de,1,fr,6,0
9,0.8237,fr,de,1,fr,6,0
10,0.8432,fr,de,1,fr,6,0
11,0.7663,fr,de,1,fr,6,0
12,0.5761,fr,de,1,fr,6,0
0,0.9843,fr,de,1,fr,7,0
1,0.9422,fr,de,1,fr,7,0
2,0.9187,fr,de,1,fr,7,0
3,0.9272,fr,de,1,fr,7,0
4,0.9021,fr,de,1,fr,7,0
5,0.9014,fr,de,1,fr,7,0
6,0.9131,fr,de,1,fr,7,0
7,0.8695,fr,de,1,fr,7,0
8,0.8315,fr,de,1,fr,7,0
9,0.8494,fr,de,1,fr,7,0
10,0.8176,fr,de,1,fr,7,0
11,0.715,fr,de,1,fr,7,0
12,0.5212,fr,de,1,fr,7,0
0,0.9767,fr,de,2,de,3,0
1,0.9561,fr,de,2,de,3,0
2,0.9076,fr,de,2,de,3,0
3,0.9068,fr,de,2,de,3,0
4,0.8672,fr,de,2,de,3,0
5,0.8722,fr,de,2,de,3,0
6,0.81,fr,de,2,de,3,0
7,0.8381,fr,de,2,de,3,0
8,0.8739,fr,de,2,de,3,0
9,0.8726,fr,de,2,de,3,0
10,0.8404,fr,de,2,de,3,0
11,0.8918,fr,de,2,de,3,0
12,0.8733,fr,de,2,de,3,0
0,0.9761,fr,de,2,de,4,0
1,0.9454,fr,de,2,de,4,0
2,0.9206,fr,de,2,de,4,0
3,0.913,fr,de,2,de,4,0
4,0.9008,fr,de,2,de,4,0
5,0.8909,fr,de,2,de,4,0
6,0.7928,fr,de,2,de,4,0
7,0.8059,fr,de,2,de,4,0
8,0.863,fr,de,2,de,4,0
9,0.876,fr,de,2,de,4,0
10,0.8599,fr,de,2,de,4,0
11,0.8729,fr,de,2,de,4,0
12,0.8527,fr,de,2,de,4,0
0,0.9713,fr,de,2,de,5,0
1,0.951,fr,de,2,de,5,0
2,0.9282,fr,de,2,de,5,0
3,0.9183,fr,de,2,de,5,0
4,0.8852,fr,de,2,de,5,0
5,0.829,fr,de,2,de,5,0
6,0.8193,fr,de,2,de,5,0
7,0.8296,fr,de,2,de,5,0
8,0.8741,fr,de,2,de,5,0
9,0.8991,fr,de,2,de,5,0
10,0.9012,fr,de,2,de,5,0
11,0.9018,fr,de,2,de,5,0
12,0.8635,fr,de,2,de,5,0
0,0.9732,fr,de,2,de,6,0
1,0.9491,fr,de,2,de,6,0
2,0.9318,fr,de,2,de,6,0
3,0.9279,fr,de,2,de,6,0
4,0.8945,fr,de,2,de,6,0
5,0.868,fr,de,2,de,6,0
6,0.7958,fr,de,2,de,6,0
7,0.8416,fr,de,2,de,6,0
8,0.8755,fr,de,2,de,6,0
9,0.8971,fr,de,2,de,6,0
10,0.882,fr,de,2,de,6,0
11,0.882,fr,de,2,de,6,0
12,0.8826,fr,de,2,de,6,0
0,0.9861,fr,de,2,fr,1,0
1,0.939,fr,de,2,fr,1,0
2,0.9006,fr,de,2,fr,1,0
3,0.9089,fr,de,2,fr,1,0
4,0.8684,fr,de,2,fr,1,0
5,0.8374,fr,de,2,fr,1,0
6,0.7302,fr,de,2,fr,1,0
7,0.7301,fr,de,2,fr,1,0
8,0.7771,fr,de,2,fr,1,0
9,0.8421,fr,de,2,fr,1,0
10,0.8556,fr,de,2,fr,1,0
11,0.7702,fr,de,2,fr,1,0
12,0.6958,fr,de,2,fr,1,0
0,0.987,fr,de,2,fr,2,0
1,0.9512,fr,de,2,fr,2,0
2,0.9218,fr,de,2,fr,2,0
3,0.9184,fr,de,2,fr,2,0
4,0.8782,fr,de,2,fr,2,0
5,0.8342,fr,de,2,fr,2,0
6,0.7194,fr,de,2,fr,2,0
7,0.7651,fr,de,2,fr,2,0
8,0.8031,fr,de,2,fr,2,0
9,0.8142,fr,de,2,fr,2,0
10,0.7711,fr,de,2,fr,2,0
11,0.7499,fr,de,2,fr,2,0
12,0.6789,fr,de,2,fr,2,0
0,0.973,fr,de,2,fr,4,0
1,0.9485,fr,de,2,fr,4,0
2,0.9161,fr,de,2,fr,4,0
3,0.9207,fr,de,2,fr,4,0
4,0.8681,fr,de,2,fr,4,0
5,0.8452,fr,de,2,fr,4,0
6,0.6942,fr,de,2,fr,4,0
7,0.712,fr,de,2,fr,4,0
8,0.7504,fr,de,2,fr,4,0
9,0.8261,fr,de,2,fr,4,0
10,0.8124,fr,de,2,fr,4,0
11,0.7362,fr,de,2,fr,4,0
12,0.5911,fr,de,2,fr,4,0
0,0.9858,fr,de,2,fr,5,0
1,0.9324,fr,de,2,fr,5,0
2,0.9179,fr,de,2,fr,5,0
3,0.9161,fr,de,2,fr,5,0
4,0.8759,fr,de,2,fr,5,0
5,0.8234,fr,de,2,fr,5,0
6,0.7369,fr,de,2,fr,5,0
7,0.7522,fr,de,2,fr,5,0
8,0.7772,fr,de,2,fr,5,0
9,0.8271,fr,de,2,fr,5,0
10,0.8445,fr,de,2,fr,5,0
11,0.7542,fr,de,2,fr,5,0
12,0.6002,fr,de,2,fr,5,0
0,0.9705,fr,de,2,fr,6,0
1,0.9386,fr,de,2,fr,6,0
2,0.9165,fr,de,2,fr,6,0
3,0.9176,fr,de,2,fr,6,0
4,0.8687,fr,de,2,fr,6,0
5,0.8345,fr,de,2,fr,6,0
6,0.692,fr,de,2,fr,6,0
7,0.7003,fr,de,2,fr,6,0
8,0.7659,fr,de,2,fr,6,0
9,0.8263,fr,de,2,fr,6,0
10,0.8204,fr,de,2,fr,6,0
11,0.7933,fr,de,2,fr,6,0
12,0.6098,fr,de,2,fr,6,0
0,0.9829,fr,de,2,fr,7,0
1,0.9505,fr,de,2,fr,7,0
2,0.9273,fr,de,2,fr,7,0
3,0.9285,fr,de,2,fr,7,0
4,0.8749,fr,de,2,fr,7,0
5,0.8288,fr,de,2,fr,7,0
6,0.7177,fr,de,2,fr,7,0
7,0.7437,fr,de,2,fr,7,0
8,0.7993,fr,de,2,fr,7,0
9,0.8553,fr,de,2,fr,7,0
10,0.8285,fr,de,2,fr,7,0
11,0.7546,fr,de,2,fr,7,0
12,0.5635,fr,de,2,fr,7,0
0,0.9881,fr,de,3,de,4,0
1,0.9637,fr,de,3,de,4,0
2,0.9328,fr,de,3,de,4,0
3,0.9034,fr,de,3,de,4,0
4,0.9056,fr,de,3,de,4,0
5,0.901,fr,de,3,de,4,0
6,0.898,fr,de,3,de,4,0
7,0.8866,fr,de,3,de,4,0
8,0.8927,fr,de,3,de,4,0
9,0.8685,fr,de,3,de,4,0
10,0.8913,fr,de,3,de,4,0
11,0.8809,fr,de,3,de,4,0
12,0.8844,fr,de,3,de,4,0
0,0.9856,fr,de,3,de,5,0
1,0.9598,fr,de,3,de,5,0
2,0.9262,fr,de,3,de,5,0
3,0.9009,fr,de,3,de,5,0
4,0.8916,fr,de,3,de,5,0
5,0.8646,fr,de,3,de,5,0
6,0.8908,fr,de,3,de,5,0
7,0.8886,fr,de,3,de,5,0
8,0.889,fr,de,3,de,5,0
9,0.8854,fr,de,3,de,5,0
10,0.8789,fr,de,3,de,5,0
11,0.8994,fr,de,3,de,5,0
12,0.8821,fr,de,3,de,5,0
0,0.9851,fr,de,3,de,6,0
1,0.96,fr,de,3,de,6,0
2,0.9271,fr,de,3,de,6,0
3,0.9265,fr,de,3,de,6,0
4,0.8933,fr,de,3,de,6,0
5,0.8924,fr,de,3,de,6,0
6,0.8819,fr,de,3,de,6,0
7,0.8666,fr,de,3,de,6,0
8,0.896,fr,de,3,de,6,0
9,0.8799,fr,de,3,de,6,0
10,0.8575,fr,de,3,de,6,0
11,0.8891,fr,de,3,de,6,0
12,0.9026,fr,de,3,de,6,0
0,0.984,fr,de,3,fr,1,0
1,0.9359,fr,de,3,fr,1,0
2,0.9173,fr,de,3,fr,1,0
3,0.8912,fr,de,3,fr,1,0
4,0.8594,fr,de,3,fr,1,0
5,0.8366,fr,de,3,fr,1,0
6,0.7818,fr,de,3,fr,1,0
7,0.7872,fr,de,3,fr,1,0
8,0.8059,fr,de,3,fr,1,0
9,0.812,fr,de,3,fr,1,0
10,0.7872,fr,de,3,fr,1,0
11,0.7629,fr,de,3,fr,1,0
12,0.6556,fr,de,3,fr,1,0
0,0.9737,fr,de,3,fr,2,0
1,0.9467,fr,de,3,fr,2,0
2,0.8909,fr,de,3,fr,2,0
3,0.8944,fr,de,3,fr,2,0
4,0.8545,fr,de,3,fr,2,0
5,0.8582,fr,de,3,fr,2,0
6,0.8147,fr,de,3,fr,2,0
7,0.8259,fr,de,3,fr,2,0
8,0.8266,fr,de,3,fr,2,0
9,0.7197,fr,de,3,fr,2,0
10,0.6759,fr,de,3,fr,2,0
11,0.745,fr,de,3,fr,2,0
12,0.6585,fr,de,3,fr,2,0
0,0.9752,fr,de,3,fr,4,0
1,0.949,fr,de,3,fr,4,0
2,0.9027,fr,de,3,fr,4,0
3,0.9039,fr,de,3,fr,4,0
4,0.8707,fr,de,3,fr,4,0
5,0.8665,fr,de,3,fr,4,0
6,0.8141,fr,de,3,fr,4,0
7,0.8073,fr,de,3,fr,4,0
8,0.8101,fr,de,3,fr,4,0
9,0.7587,fr,de,3,fr,4,0
10,0.7153,fr,de,3,fr,4,0
11,0.7107,fr,de,3,fr,4,0
12,0.5518,fr,de,3,fr,4,0
0,0.9812,fr,de,3,fr,5,0
1,0.925,fr,de,3,fr,5,0
2,0.889,fr,de,3,fr,5,0
3,0.8784,fr,de,3,fr,5,0
4,0.8386,fr,de,3,fr,5,0
5,0.8322,fr,de,3,fr,5,0
6,0.8149,fr,de,3,fr,5,0
7,0.8153,fr,de,3,fr,5,0
8,0.806,fr,de,3,fr,5,0
9,0.8059,fr,de,3,fr,5,0
10,0.8102,fr,de,3,fr,5,0
11,0.7451,fr,de,3,fr,5,0
12,0.557,fr,de,3,fr,5,0
0,0.9783,fr,de,3,fr,6,0
1,0.9532,fr,de,3,fr,6,0
2,0.9067,fr,de,3,fr,6,0
3,0.9036,fr,de,3,fr,6,0
4,0.864,fr,de,3,fr,6,0
5,0.8559,fr,de,3,fr,6,0
6,0.7946,fr,de,3,fr,6,0
7,0.7672,fr,de,3,fr,6,0
8,0.795,fr,de,3,fr,6,0
9,0.7984,fr,de,3,fr,6,0
10,0.8353,fr,de,3,fr,6,0
11,0.7913,fr,de,3,fr,6,0
12,0.5697,fr,de,3,fr,6,0
0,0.9816,fr,de,3,fr,7,0
1,0.9473,fr,de,3,fr,7,0
2,0.9112,fr,de,3,fr,7,0
3,0.9057,fr,de,3,fr,7,0
4,0.8521,fr,de,3,fr,7,0
5,0.8514,fr,de,3,fr,7,0
6,0.8201,fr,de,3,fr,7,0
7,0.8027,fr,de,3,fr,7,0
8,0.8316,fr,de,3,fr,7,0
9,0.7991,fr,de,3,fr,7,0
10,0.7532,fr,de,3,fr,7,0
11,0.7392,fr,de,3,fr,7,0
12,0.52,fr,de,3,fr,7,0
0,0.9887,fr,de,4,de,5,0
1,0.961,fr,de,4,de,5,0
2,0.9363,fr,de,4,de,5,0
3,0.9318,fr,de,4,de,5,0
4,0.9211,fr,de,4,de,5,0
5,0.8684,fr,de,4,de,5,0
6,0.8835,fr,de,4,de,5,0
7,0.8911,fr,de,4,de,5,0
8,0.8951,fr,de,4,de,5,0
9,0.8897,fr,de,4,de,5,0
10,0.8863,fr,de,4,de,5,0
11,0.88,fr,de,4,de,5,0
12,0.8888,fr,de,4,de,5,0
0,0.9907,fr,de,4,de,6,0
1,0.9605,fr,de,4,de,6,0
2,0.9296,fr,de,4,de,6,0
3,0.9172,fr,de,4,de,6,0
4,0.9078,fr,de,4,de,6,0
5,0.8894,fr,de,4,de,6,0
6,0.8721,fr,de,4,de,6,0
7,0.8531,fr,de,4,de,6,0
8,0.8643,fr,de,4,de,6,0
9,0.8641,fr,de,4,de,6,0
10,0.8814,fr,de,4,de,6,0
11,0.8885,fr,de,4,de,6,0
12,0.8881,fr,de,4,de,6,0
0,0.9877,fr,de,4,fr,1,0
1,0.9339,fr,de,4,fr,1,0
2,0.9196,fr,de,4,fr,1,0
3,0.9065,fr,de,4,fr,1,0
4,0.9045,fr,de,4,fr,1,0
5,0.8508,fr,de,4,fr,1,0
6,0.806,fr,de,4,fr,1,0
7,0.8147,fr,de,4,fr,1,0
8,0.7996,fr,de,4,fr,1,0
9,0.8134,fr,de,4,fr,1,0
10,0.7993,fr,de,4,fr,1,0
11,0.7353,fr,de,4,fr,1,0
12,0.6563,fr,de,4,fr,1,0
0,0.9804,fr,de,4,fr,2,0
1,0.941,fr,de,4,fr,2,0
2,0.9097,fr,de,4,fr,2,0
3,0.8989,fr,de,4,fr,2,0
4,0.9002,fr,de,4,fr,2,0
5,0.8671,fr,de,4,fr,2,0
6,0.8161,fr,de,4,fr,2,0
7,0.8198,fr,de,4,fr,2,0
8,0.8206,fr,de,4,fr,2,0
9,0.7799,fr,de,4,fr,2,0
10,0.7117,fr,de,4,fr,2,0
11,0.7101,fr,de,4,fr,2,0
12,0.6536,fr,de,4,fr,2,0
0,0.9877,fr,de,4,fr,4,0
1,0.941,fr,de,4,fr,4,0
2,0.9268,fr,de,4,fr,4,0
3,0.9081,fr,de,4,fr,4,0
4,0.9062,fr,de,4,fr,4,0
5,0.8892,fr,de,4,fr,4,0
6,0.8405,fr,de,4,fr,4,0
7,0.8375,fr,de,4,fr,4,0
8,0.8207,fr,de,4,fr,4,0
9,0.8027,fr,de,4,fr,4,0
10,0.7523,fr,de,4,fr,4,0
11,0.6908,fr,de,4,fr,4,0
12,0.5671,fr,de,4,fr,4,0
0,0.9846,fr,de,4,fr,5,0
1,0.9327,fr,de,4,fr,5,0
2,0.9194,fr,de,4,fr,5,0
3,0.887,fr,de,4,fr,5,0
4,0.8909,fr,de,4,fr,5,0
5,0.8478,fr,de,4,fr,5,0
6,0.8297,fr,de,4,fr,5,0
7,0.8161,fr,de,4,fr,5,0
8,0.7805,fr,de,4,fr,5,0
9,0.8282,fr,de,4,fr,5,0
10,0.8302,fr,de,4,fr,5,0
11,0.7212,fr,de,4,fr,5,0
12,0.5729,fr,de,4,fr,5,0
0,0.9874,fr,de,4,fr,6,0
1,0.9465,fr,de,4,fr,6,0
2,0.9194,fr,de,4,fr,6,0
3,0.893,fr,de,4,fr,6,0
4,0.9019,fr,de,4,fr,6,0
5,0.8643,fr,de,4,fr,6,0
6,0.816,fr,de,4,fr,6,0
7,0.7888,fr,de,4,fr,6,0
8,0.7868,fr,de,4,fr,6,0
9,0.8091,fr,de,4,fr,6,0
10,0.8513,fr,de,4,fr,6,0
11,0.7716,fr,de,4,fr,6,0
12,0.5912,fr,de,4,fr,6,0
0,0.9847,fr,de,4,fr,7,0
1,0.944,fr,de,4,fr,7,0
2,0.9332,fr,de,4,fr,7,0
3,0.9013,fr,de,4,fr,7,0
4,0.8967,fr,de,4,fr,7,0
5,0.8694,fr,de,4,fr,7,0
6,0.8377,fr,de,4,fr,7,0
7,0.8053,fr,de,4,fr,7,0
8,0.8001,fr,de,4,fr,7,0
9,0.8133,fr,de,4,fr,7,0
10,0.7703,fr,de,4,fr,7,0
11,0.7144,fr,de,4,fr,7,0
12,0.5394,fr,de,4,fr,7,0
0,0.9935,fr,de,5,de,6,0
1,0.9606,fr,de,5,de,6,0
2,0.9431,fr,de,5,de,6,0
3,0.9213,fr,de,5,de,6,0
4,0.8941,fr,de,5,de,6,0
5,0.8549,fr,de,5,de,6,0
6,0.8677,fr,de,5,de,6,0
7,0.8825,fr,de,5,de,6,0
8,0.8836,fr,de,5,de,6,0
9,0.9047,fr,de,5,de,6,0
10,0.8847,fr,de,5,de,6,0
11,0.8953,fr,de,5,de,6,0
12,0.9017,fr,de,5,de,6,0
0,0.9854,fr,de,5,fr,1,0
1,0.9289,fr,de,5,fr,1,0
2,0.9123,fr,de,5,fr,1,0
3,0.9002,fr,de,5,fr,1,0
4,0.8741,fr,de,5,fr,1,0
5,0.7867,fr,de,5,fr,1,0
6,0.7481,fr,de,5,fr,1,0
7,0.7861,fr,de,5,fr,1,0
8,0.7796,fr,de,5,fr,1,0
9,0.8352,fr,de,5,fr,1,0
10,0.8547,fr,de,5,fr,1,0
11,0.7826,fr,de,5,fr,1,0
12,0.6451,fr,de,5,fr,1,0
0,0.9771,fr,de,5,fr,2,0
1,0.933,fr,de,5,fr,2,0
2,0.9155,fr,de,5,fr,2,0
3,0.9051,fr,de,5,fr,2,0
4,0.8674,fr,de,5,fr,2,0
5,0.8026,fr,de,5,fr,2,0
6,0.787,fr,de,5,fr,2,0
7,0.8226,fr,de,5,fr,2,0
8,0.7972,fr,de,5,fr,2,0
9,0.7733,fr,de,5,fr,2,0
10,0.7591,fr,de,5,fr,2,0
11,0.7473,fr,de,5,fr,2,0
12,0.6391,fr,de,5,fr,2,0
0,0.9807,fr,de,5,fr,4,0
1,0.9387,fr,de,5,fr,4,0
2,0.9239,fr,de,5,fr,4,0
3,0.9137,fr,de,5,fr,4,0
4,0.8778,fr,de,5,fr,4,0
5,0.805,fr,de,5,fr,4,0
6,0.7886,fr,de,5,fr,4,0
7,0.8031,fr,de,5,fr,4,0
8,0.7891,fr,de,5,fr,4,0
9,0.8137,fr,de,5,fr,4,0
10,0.8024,fr,de,5,fr,4,0
11,0.738,fr,de,5,fr,4,0
12,0.5419,fr,de,5,fr,4,0
0,0.9839,fr,de,5,fr,5,0
1,0.9382,fr,de,5,fr,5,0
2,0.9208,fr,de,5,fr,5,0
3,0.8944,fr,de,5,fr,5,0
4,0.8647,fr,de,5,fr,5,0
5,0.7727,fr,de,5,fr,5,0
6,0.7843,fr,de,5,fr,5,0
7,0.8121,fr,de,5,fr,5,0
8,0.7725,fr,de,5,fr,5,0
9,0.8212,fr,de,5,fr,5,0
10,0.8497,fr,de,5,fr,5,0
11,0.7629,fr,de,5,fr,5,0
12,0.5612,fr,de,5,fr,5,0
0,0.9899,fr,de,5,fr,6,0
1,0.9444,fr,de,5,fr,6,0
2,0.9226,fr,de,5,fr,6,0
3,0.901,fr,de,5,fr,6,0
4,0.8794,fr,de,5,fr,6,0
5,0.7925,fr,de,5,fr,6,0
6,0.7657,fr,de,5,fr,6,0
7,0.7753,fr,de,5,fr,6,0
8,0.7817,fr,de,5,fr,6,0
9,0.819,fr,de,5,fr,6,0
10,0.8434,fr,de,5,fr,6,0
11,0.7996,fr,de,5,fr,6,0
12,0.5721,fr,de,5,fr,6,0
0,0.9801,fr,de,5,fr,7,0
1,0.9318,fr,de,5,fr,7,0
2,0.9259,fr,de,5,fr,7,0
3,0.9073,fr,de,5,fr,7,0
4,0.8606,fr,de,5,fr,7,0
5,0.7891,fr,de,5,fr,7,0
6,0.7973,fr,de,5,fr,7,0
7,0.8057,fr,de,5,fr,7,0
8,0.7991,fr,de,5,fr,7,0
9,0.8379,fr,de,5,fr,7,0
10,0.8181,fr,de,5,fr,7,0
11,0.7507,fr,de,5,fr,7,0
12,0.5222,fr,de,5,fr,7,0
0,0.9866,fr,de,6,fr,1,0
1,0.9313,fr,de,6,fr,1,0
2,0.8957,fr,de,6,fr,1,0
3,0.9057,fr,de,6,fr,1,0
4,0.8815,fr,de,6,fr,1,0
5,0.8408,fr,de,6,fr,1,0
6,0.8019,fr,de,6,fr,1,0
7,0.801,fr,de,6,fr,1,0
8,0.8067,fr,de,6,fr,1,0
9,0.8627,fr,de,6,fr,1,0
10,0.83,fr,de,6,fr,1,0
11,0.7538,fr,de,6,fr,1,0
12,0.6651,fr,de,6,fr,1,0
0,0.98,fr,de,6,fr,2,0
1,0.9413,fr,de,6,fr,2,0
2,0.911,fr,de,6,fr,2,0
3,0.9284,fr,de,6,fr,2,0
4,0.9015,fr,de,6,fr,2,0
5,0.8695,fr,de,6,fr,2,0
6,0.8381,fr,de,6,fr,2,0
7,0.8262,fr,de,6,fr,2,0
8,0.812,fr,de,6,fr,2,0
9,0.7721,fr,de,6,fr,2,0
10,0.7276,fr,de,6,fr,2,0
11,0.724,fr,de,6,fr,2,0
12,0.6587,fr,de,6,fr,2,0
0,0.9828,fr,de,6,fr,4,0
1,0.9429,fr,de,6,fr,4,0
2,0.916,fr,de,6,fr,4,0
3,0.9316,fr,de,6,fr,4,0
4,0.8839,fr,de,6,fr,4,0
5,0.8636,fr,de,6,fr,4,0
6,0.804,fr,de,6,fr,4,0
7,0.7816,fr,de,6,fr,4,0
8,0.7993,fr,de,6,fr,4,0
9,0.8202,fr,de,6,fr,4,0
10,0.781,fr,de,6,fr,4,0
11,0.7086,fr,de,6,fr,4,0
12,0.5516,fr,de,6,fr,4,0
0,0.981,fr,de,6,fr,5,0
1,0.934,fr,de,6,fr,5,0
2,0.9184,fr,de,6,fr,5,0
3,0.9178,fr,de,6,fr,5,0
4,0.8832,fr,de,6,fr,5,0
5,0.8446,fr,de,6,fr,5,0
6,0.8402,fr,de,6,fr,5,0
7,0.8342,fr,de,6,fr,5,0
8,0.788,fr,de,6,fr,5,0
9,0.8225,fr,de,6,fr,5,0
10,0.8249,fr,de,6,fr,5,0
11,0.728,fr,de,6,fr,5,0
12,0.5685,fr,de,6,fr,5,0
0,0.9924,fr,de,6,fr,6,0
1,0.955,fr,de,6,fr,6,0
2,0.9252,fr,de,6,fr,6,0
3,0.9341,fr,de,6,fr,6,0
4,0.8862,fr,de,6,fr,6,0
5,0.8637,fr,de,6,fr,6,0
6,0.8239,fr,de,6,fr,6,0
7,0.8062,fr,de,6,fr,6,0
8,0.8084,fr,de,6,fr,6,0
9,0.8335,fr,de,6,fr,6,0
10,0.8317,fr,de,6,fr,6,0
11,0.7762,fr,de,6,fr,6,0
12,0.5769,fr,de,6,fr,6,0
0,0.9811,fr,de,6,fr,7,0
1,0.934,fr,de,6,fr,7,0
2,0.9188,fr,de,6,fr,7,0
3,0.9261,fr,de,6,fr,7,0
4,0.8923,fr,de,6,fr,7,0
5,0.8691,fr,de,6,fr,7,0
6,0.8553,fr,de,6,fr,7,0
7,0.8326,fr,de,6,fr,7,0
8,0.8393,fr,de,6,fr,7,0
9,0.8484,fr,de,6,fr,7,0
10,0.7861,fr,de,6,fr,7,0
11,0.7219,fr,de,6,fr,7,0
12,0.534,fr,de,6,fr,7,0
0,0.9913,fr,fr2de,3,de,1,3360
0,0.9681,fr,fr2de,3,de,2,3360
0,0.984,fr,fr2de,3,de,3,3360
0,0.9861,fr,fr2de,3,de,4,3360
0,0.9929,fr,fr2de,3,de,5,3360
0,0.9928,fr,fr2de,3,de,6,3360
0,0.9816,fr,fr2de,3,fr,1,3360
0,0.973,fr,fr2de,3,fr,2,3360
0,0.9748,fr,fr2de,3,fr,4,3360
0,0.9761,fr,fr2de,3,fr,5,3360
0,0.9922,fr,fr2de,3,fr,6,3360
0,0.9747,fr,fr2de,3,fr,7,3360
0,0.9912,fr,fr2de,4,de,1,3360
0,0.9658,fr,fr2de,4,de,2,3360
0,0.9846,fr,fr2de,4,de,3,3360
0,0.9895,fr,fr2de,4,de,4,3360
0,0.9911,fr,fr2de,4,de,5,3360
0,0.9913,fr,fr2de,4,de,6,3360
0,0.9836,fr,fr2de,4,fr,1,3360
0,0.9772,fr,fr2de,4,fr,2,3360
0,0.9863,fr,fr2de,4,fr,4,3360
0,0.9788,fr,fr2de,4,fr,5,3360
0,0.9873,fr,fr2de,4,fr,6,3360
0,0.9814,fr,fr2de,4,fr,7,3360
0,0.9822,fr,fr2de,5,de,1,3360
0,0.9453,fr,fr2de,5,de,2,3360
0,0.976,fr,fr2de,5,de,3,3360
0,0.9789,fr,fr2de,5,de,4,3360
0,0.9861,fr,fr2de,5,de,5,3360
0,0.9869,fr,fr2de,5,de,6,3360
0,0.9667,fr,fr2de,5,fr,1,3360
0,0.9532,fr,fr2de,5,fr,2,3360
0,0.9654,fr,fr2de,5,fr,4,3360
0,0.9604,fr,fr2de,5,fr,5,3360
0,0.9824,fr,fr2de,5,fr,6,3360
0,0.9605,fr,fr2de,5,fr,7,3360
1,0.9632,fr,fr2de,3,de,1,3360
1,0.9483,fr,fr2de,3,de,2,3360
1,0.9584,fr,fr2de,3,de,3,3360
1,0.9509,fr,fr2de,3,de,4,3360
1,0.957,fr,fr2de,3,de,5,3360
1,0.9668,fr,fr2de,3,de,6,3360
1,0.9331,fr,fr2de,3,fr,1,3360
1,0.9441,fr,fr2de,3,fr,2,3360
1,0.9475,fr,fr2de,3,fr,4,3360
1,0.9302,fr,fr2de,3,fr,5,3360
1,0.9627,fr,fr2de,3,fr,6,3360
1,0.9353,fr,fr2de,3,fr,7,3360
1,0.9694,fr,fr2de,4,de,1,3360
1,0.9505,fr,fr2de,4,de,2,3360
1,0.9659,fr,fr2de,4,de,3,3360
1,0.9585,fr,fr2de,4,de,4,3360
1,0.9567,fr,fr2de,4,de,5,3360
1,0.9601,fr,fr2de,4,de,6,3360
1,0.93,fr,fr2de,4,fr,1,3360
1,0.956,fr,fr2de,4,fr,2,3360
1,0.9463,fr,fr2de,4,fr,4,3360
1,0.9218,fr,fr2de,4,fr,5,3360
1,0.9505,fr,fr2de,4,fr,6,3360
1,0.9492,fr,fr2de,4,fr,7,3360
1,0.9593,fr,fr2de,5,de,1,3360
1,0.9334,fr,fr2de,5,de,2,3360
