epoch,layer,model_a,seed_a,model_b,seed_b,score
10,7,en2fr,9,de,6,0.6195
10,7,en2fr,9,fr,4,0.7428
10,7,en2fr,9,fr,6,0.7201
10,7,en2fr,0,de,4,0.6246
10,7,en2fr,0,de,6,0.6287
10,7,en2fr,0,fr,4,0.7376
10,7,en2fr,0,fr,6,0.7501
11,7,de2fr,2,de,4,0.6402
11,7,de2fr,2,de,6,0.6181
11,7,de2fr,2,fr,4,0.7426
11,7,de2fr,2,fr,6,0.7344
11,7,de2fr,3,de,4,0.641
11,7,de2fr,3,de,6,0.5656
11,7,de2fr,3,fr,4,0.7779
11,7,de2fr,3,fr,6,0.7513
11,7,de2fr,6,de,4,0.6573
11,7,de2fr,6,de,6,0.6645
11,7,de2fr,6,fr,4,0.7107
11,7,de2fr,6,fr,6,0.7244
11,7,de2fr,7,de,4,0.6448
11,7,de2fr,7,de,6,0.5756
11,7,de2fr,7,fr,4,0.7764
11,7,de2fr,7,fr,6,0.7468
11,7,de2fr,8,de,4,0.6379
11,7,de2fr,8,de,6,0.5994
11,7,de2fr,8,fr,4,0.7522
11,7,de2fr,8,fr,6,0.7111
11,7,en2fr,2,de,4,0.6094
11,7,en2fr,2,de,6,0.581
11,7,en2fr,2,fr,4,0.7568
11,7,en2fr,2,fr,6,0.7722
11,7,en2fr,3,de,4,0.6407
11,7,en2fr,3,de,6,0.6213
11,7,en2fr,3,fr,4,0.7329
11,7,en2fr,3,fr,6,0.713
11,7,en2fr,6,de,4,0.6416
11,7,en2fr,6,de,6,0.6038
11,7,en2fr,6,fr,4,0.7675
11,7,en2fr,6,fr,6,0.771
11,7,en2fr,7,de,4,0.6289
11,7,en2fr,7,de,6,0.5596
11,7,en2fr,7,fr,4,0.7734
11,7,en2fr,7,fr,6,0.7276
11,7,en2fr,8,de,4,0.6614
11,7,en2fr,8,de,6,0.6718
11,7,en2fr,8,fr,4,0.72
11,7,en2fr,8,fr,6,0.7395
11,7,en2fr,9,de,4,0.6363
11,7,en2fr,9,de,6,0.6179
11,7,en2fr,9,fr,4,0.7265
11,7,en2fr,9,fr,6,0.7244
11,7,en2fr,0,de,4,0.5881
11,7,en2fr,0,de,6,0.6002
11,7,en2fr,0,fr,4,0.7102
11,7,en2fr,0,fr,6,0.7183
12,7,de2fr,2,de,4,0.6829
12,7,de2fr,2,de,6,0.606
12,7,de2fr,2,fr,4,0.7663
12,7,de2fr,2,fr,6,0.7371
12,7,de2fr,3,de,4,0.6818
12,7,de2fr,3,de,6,0.5736
12,7,de2fr,3,fr,4,0.8077
12,7,de2fr,3,fr,6,0.7912
12,7,de2fr,6,de,4,0.6494
12,7,de2fr,6,de,6,0.5864
12,7,de2fr,6,fr,4,0.746
12,7,de2fr,6,fr,6,0.7512
12,7,de2fr,7,de,4,0.7153
12,7,de2fr,7,de,6,0.6047
12,7,de2fr,7,fr,4,0.8295
12,7,de2fr,7,fr,6,0.7871
12,7,de2fr,8,de,4,0.6831
12,7,de2fr,8,de,6,0.5968
12,7,de2fr,8,fr,4,0.7864
12,7,de2fr,8,fr,6,0.742
12,7,en2fr,2,de,4,0.6631
12,7,en2fr,2,de,6,0.57
12,7,en2fr,2,fr,4,0.7884
12,7,en2fr,2,fr,6,0.7759
12,7,en2fr,3,de,4,0.6878
12,7,en2fr,3,de,6,0.6329
12,7,en2fr,3,fr,4,0.7326
12,7,en2fr,3,fr,6,0.7351
12,7,en2fr,6,de,4,0.6891
12,7,en2fr,6,de,6,0.5889
12,7,en2fr,6,fr,4,0.7898
12,7,en2fr,6,fr,6,0.7788
12,7,en2fr,7,de,4,0.6502
12,7,en2fr,7,de,6,0.5366
12,7,en2fr,7,fr,4,0.78
12,7,en2fr,7,fr,6,0.7599
12,7,en2fr,8,de,4,0.6986
12,7,en2fr,8,de,6,0.6812
12,7,en2fr,8,fr,4,0.7251
12,7,en2fr,8,fr,6,0.7461
12,7,en2fr,9,de,4,0.6999
12,7,en2fr,9,de,6,0.6455
12,7,en2fr,9,fr,4,0.7599
12,7,en2fr,9,fr,6,0.7665
12,7,en2fr,0,de,4,0.6185
12,7,en2fr,0,de,6,0.5593
12,7,en2fr,0,fr,4,0.781
12,7,en2fr,0,fr,6,0.7807
13,7,de2fr,2,de,4,0.6599
13,7,de2fr,2,de,6,0.5988
13,7,de2fr,2,fr,4,0.7706
13,7,de2fr,2,fr,6,0.6777
13,7,de2fr,3,de,4,0.5816
13,7,de2fr,3,de,6,0.4998
13,7,de2fr,3,fr,4,0.7677
13,7,de2fr,3,fr,6,0.6982
13,7,de2fr,6,de,4,0.6592
13,7,de2fr,6,de,6,0.6464
13,7,de2fr,6,fr,4,0.6949
13,7,de2fr,6,fr,6,0.6365
13,7,de2fr,7,de,4,0.6839
13,7,de2fr,7,de,6,0.6249
13,7,de2fr,7,fr,4,0.7904
13,7,de2fr,7,fr,6,0.6937
13,7,de2fr,8,de,4,0.6166
13,7,de2fr,8,de,6,0.5666
13,7,de2fr,8,fr,4,0.778
13,7,de2fr,8,fr,6,0.6696
13,7,en2fr,2,de,4,0.6031
13,7,en2fr,2,de,6,0.5569
13,7,en2fr,2,fr,4,0.7787
13,7,en2fr,2,fr,6,0.6932
13,7,en2fr,3,de,4,0.6638
13,7,en2fr,3,de,6,0.6459
13,7,en2fr,3,fr,4,0.6921
13,7,en2fr,3,fr,6,0.6551
13,7,en2fr,6,de,4,0.6413
13,7,en2fr,6,de,6,0.5926
13,7,en2fr,6,fr,4,0.7688
13,7,en2fr,6,fr,6,0.6976
13,7,en2fr,7,de,4,0.6188
13,7,en2fr,7,de,6,0.5539
13,7,en2fr,7,fr,4,0.7831
13,7,en2fr,7,fr,6,0.6789
13,7,en2fr,8,de,4,0.6591
13,7,en2fr,8,de,6,0.6498
13,7,en2fr,8,fr,4,0.7427
13,7,en2fr,8,fr,6,0.6905
13,7,en2fr,9,de,4,0.6308
13,7,en2fr,9,de,6,0.6119
13,7,en2fr,9,fr,4,0.728
13,7,en2fr,9,fr,6,0.6529
13,7,en2fr,0,de,4,0.6192
13,7,en2fr,0,de,6,0.6131
13,7,en2fr,0,fr,4,0.7105
13,7,en2fr,0,fr,6,0.6808
14,7,de2fr,2,de,4,0.6729
14,7,de2fr,2,de,6,0.5974
14,7,de2fr,2,fr,4,0.7928
14,7,de2fr,2,fr,6,0.7362
14,7,de2fr,3,de,4,0.6652
14,7,de2fr,3,de,6,0.5578
14,7,de2fr,3,fr,4,0.8169
14,7,de2fr,3,fr,6,0.7576
14,7,de2fr,6,de,4,0.6786
14,7,de2fr,6,de,6,0.6126
14,7,de2fr,6,fr,4,0.7448
14,7,de2fr,6,fr,6,0.724
14,7,de2fr,7,de,4,0.6419
14,7,de2fr,7,de,6,0.5653
14,7,de2fr,7,fr,4,0.7749
14,7,de2fr,7,fr,6,0.7356
14,7,de2fr,8,de,4,0.6402
14,7,de2fr,8,de,6,0.5666
14,7,de2fr,8,fr,4,0.7814
14,7,de2fr,8,fr,6,0.7157
14,7,en2fr,2,de,4,0.6158
14,7,en2fr,2,de,6,0.5391
14,7,en2fr,2,fr,4,0.8135
14,7,en2fr,2,fr,6,0.7641
14,7,en2fr,3,de,4,0.6675
14,7,en2fr,3,de,6,0.6568
14,7,en2fr,3,fr,4,0.7441
14,7,en2fr,3,fr,6,0.7326
14,7,en2fr,6,de,4,0.646
14,7,en2fr,6,de,6,0.5653
14,7,en2fr,6,fr,4,0.8027
14,7,en2fr,6,fr,6,0.776
14,7,en2fr,7,de,4,0.6243
14,7,en2fr,7,de,6,0.5292
14,7,en2fr,7,fr,4,0.8291
14,7,en2fr,7,fr,6,0.7708
14,7,en2fr,8,de,4,0.681
14,7,en2fr,8,de,6,0.6214
14,7,en2fr,8,fr,4,0.7774
14,7,en2fr,8,fr,6,0.7665
14,7,en2fr,9,de,4,0.6477
14,7,en2fr,9,de,6,0.6219
14,7,en2fr,9,fr,4,0.725
14,7,en2fr,9,fr,6,0.7249
14,7,en2fr,0,de,4,0.6224
14,7,en2fr,0,de,6,0.5609
14,7,en2fr,0,fr,4,0.7688
14,7,en2fr,0,fr,6,0.7441
15,7,de2fr,2,de,4,0.7001
15,7,de2fr,2,de,6,0.6366
15,7,de2fr,2,fr,4,0.7798
15,7,de2fr,2,fr,6,0.6876
15,7,de2fr,3,de,4,0.677
15,7,de2fr,3,de,6,0.6054
15,7,de2fr,3,fr,4,0.7713
15,7,de2fr,3,fr,6,0.7612
15,7,de2fr,6,de,4,0.6244
15,7,de2fr,6,de,6,0.6376
15,7,de2fr,6,fr,4,0.7477
15,7,de2fr,6,fr,6,0.6833
15,7,de2fr,7,de,4,0.6453
15,7,de2fr,7,de,6,0.6029
15,7,de2fr,7,fr,4,0.8071
15,7,de2fr,7,fr,6,0.7184
15,7,de2fr,8,de,4,0.6481
15,7,de2fr,8,de,6,0.573
15,7,de2fr,8,fr,4,0.8123
15,7,de2fr,8,fr,6,0.7058
15,7,en2fr,2,de,4,0.6284
15,7,en2fr,2,de,6,0.5868
15,7,en2fr,2,fr,4,0.7937
15,7,en2fr,2,fr,6,0.7292
15,7,en2fr,3,de,4,0.673
15,7,en2fr,3,de,6,0.6307
15,7,en2fr,3,fr,4,0.7488
15,7,en2fr,3,fr,6,0.6934
15,7,en2fr,6,de,4,0.6271
15,7,en2fr,6,de,6,0.5581
15,7,en2fr,6,fr,4,0.8085
15,7,en2fr,6,fr,6,0.7182
15,7,en2fr,7,de,4,0.5658
15,7,en2fr,7,de,6,0.5063
15,7,en2fr,7,fr,4,0.824
15,7,en2fr,7,fr,6,0.6781
15,7,en2fr,8,de,4,0.6522
15,7,en2fr,8,de,6,0.6276
15,7,en2fr,8,fr,4,0.7872
15,7,en2fr,8,fr,6,0.7057
15,7,en2fr,9,de,4,0.6668
15,7,en2fr,9,de,6,0.637
15,7,en2fr,9,fr,4,0.7431
15,7,en2fr,9,fr,6,0.7205
15,7,en2fr,0,de,4,0.5746
15,7,en2fr,0,de,6,0.5714
15,7,en2fr,0,fr,4,0.7245
15,7,en2fr,0,fr,6,0.727
16,7,de2fr,2,de,4,0.6799
16,7,de2fr,2,de,6,0.6172
16,7,de2fr,2,fr,4,0.7441
16,7,de2fr,2,fr,6,0.7351
16,7,de2fr,3,de,4,0.671
16,7,de2fr,3,de,6,0.5949
16,7,de2fr,3,fr,4,0.764
16,7,de2fr,3,fr,6,0.7544
16,7,de2fr,6,de,4,0.6346
16,7,de2fr,6,de,6,0.6014
16,7,de2fr,6,fr,4,0.7368
16,7,de2fr,6,fr,6,0.7214
16,7,de2fr,7,de,4,0.6131
16,7,de2fr,7,de,6,0.5675
16,7,de2fr,7,fr,4,0.7648
16,7,de2fr,7,fr,6,0.6996
16,7,de2fr,8,de,4,0.6067
16,7,de2fr,8,de,6,0.5303
16,7,de2fr,8,fr,4,0.7934
16,7,de2fr,8,fr,6,0.7144
16,7,en2fr,2,de,4,0.6493
16,7,en2fr,2,de,6,0.5924
16,7,en2fr,2,fr,4,0.766
16,7,en2fr,2,fr,6,0.744
16,7,en2fr,3,de,4,0.6661
16,7,en2fr,3,de,6,0.6172
16,7,en2fr,3,fr,4,0.7587
16,7,en2fr,3,fr,6,0.753
16,7,en2fr,6,de,4,0.6441
16,7,en2fr,6,de,6,0.5804
16,7,en2fr,6,fr,4,0.7972
16,7,en2fr,6,fr,6,0.7589
16,7,en2fr,7,de,4,0.5472
16,7,en2fr,7,de,6,0.4689
16,7,en2fr,7,fr,4,0.8002
16,7,en2fr,7,fr,6,0.7158
16,7,en2fr,8,de,4,0.6734
16,7,en2fr,8,de,6,0.635
16,7,en2fr,8,fr,4,0.7275
16,7,en2fr,8,fr,6,0.7258
16,7,en2fr,9,de,4,0.6916
16,7,en2fr,9,de,6,0.6424
16,7,en2fr,9,fr,4,0.7145
16,7,en2fr,9,fr,6,0.7483
16,7,en2fr,0,de,4,0.5829
16,7,en2fr,0,de,6,0.5457
16,7,en2fr,0,fr,4,0.7519
16,7,en2fr,0,fr,6,0.7584
17,7,de2fr,2,de,4,0.6478
17,7,de2fr,2,de,6,0.619
17,7,de2fr,2,fr,4,0.7924
17,7,de2fr,2,fr,6,0.7543
17,7,de2fr,3,de,4,0.645
17,7,de2fr,3,de,6,0.589
17,7,de2fr,3,fr,4,0.7963
17,7,de2fr,3,fr,6,0.7583
17,7,de2fr,6,de,4,0.6227
17,7,de2fr,6,de,6,0.6146
17,7,de2fr,6,fr,4,0.7639
17,7,de2fr,6,fr,6,0.7349
17,7,de2fr,7,de,4,0.612
17,7,de2fr,7,de,6,0.5744
17,7,de2fr,7,fr,4,0.8096
17,7,de2fr,7,fr,6,0.7429
17,7,de2fr,8,de,4,0.5311
17,7,de2fr,8,de,6,0.4595
17,7,de2fr,8,fr,4,0.7931
17,7,de2fr,8,fr,6,0.6674
17,7,en2fr,2,de,4,0.6129
17,7,en2fr,2,de,6,0.5835
17,7,en2fr,2,fr,4,0.7927
17,7,en2fr,2,fr,6,0.7436
17,7,en2fr,3,de,4,0.6453
17,7,en2fr,3,de,6,0.6495
17,7,en2fr,3,fr,4,0.7752
17,7,en2fr,3,fr,6,0.7476
17,7,en2fr,6,de,4,0.637
17,7,en2fr,6,de,6,0.5845
17,7,en2fr,6,fr,4,0.802
17,7,en2fr,6,fr,6,0.7435
17,7,en2fr,7,de,4,0.5737
17,7,en2fr,7,de,6,0.5306
17,7,en2fr,7,fr,4,0.8109
17,7,en2fr,7,fr,6,0.7207
17,7,en2fr,8,de,4,0.6551
17,7,en2fr,8,de,6,0.6463
17,7,en2fr,8,fr,4,0.783
17,7,en2fr,8,fr,6,0.7868
17,7,en2fr,9,de,4,0.6262
17,7,en2fr,9,de,6,0.6327
17,7,en2fr,9,fr,4,0.7176
17,7,en2fr,9,fr,6,0.7127
17,7,en2fr,0,de,4,0.5706
17,7,en2fr,0,de,6,0.5694
17,7,en2fr,0,fr,4,0.746
17,7,en2fr,0,fr,6,0.7403
18,7,de2fr,2,de,4,0.6858
18,7,de2fr,2,de,6,0.6383
18,7,de2fr,2,fr,4,0.7782
18,7,de2fr,2,fr,6,0.738
18,7,de2fr,3,de,4,0.6246
18,7,de2fr,3,de,6,0.5286
18,7,de2fr,3,fr,4,0.7875
18,7,de2fr,3,fr,6,0.7287
18,7,de2fr,6,de,4,0.6416
18,7,de2fr,6,de,6,0.6213
18,7,de2fr,6,fr,4,0.7702
18,7,de2fr,6,fr,6,0.6968
18,7,de2fr,7,de,4,0.634
18,7,de2fr,7,de,6,0.5903
18,7,de2fr,7,fr,4,0.8083
18,7,de2fr,7,fr,6,0.7168
18,7,de2fr,8,de,4,0.6441
18,7,de2fr,8,de,6,0.588
18,7,de2fr,8,fr,4,0.8082
18,7,de2fr,8,fr,6,0.7315
18,7,en2fr,2,de,4,0.6369
18,7,en2fr,2,de,6,0.5861
18,7,en2fr,2,fr,4,0.792
18,7,en2fr,2,fr,6,0.7185
18,7,en2fr,3,de,4,0.6472
18,7,en2fr,3,de,6,0.6278
18,7,en2fr,3,fr,4,0.787
18,7,en2fr,3,fr,6,0.7267
18,7,en2fr,6,de,4,0.6348
18,7,en2fr,6,de,6,0.5689
18,7,en2fr,6,fr,4,0.8154
18,7,en2fr,6,fr,6,0.7325
18,7,en2fr,7,de,4,0.5535
18,7,en2fr,7,de,6,0.4822
18,7,en2fr,7,fr,4,0.8149
18,7,en2fr,7,fr,6,0.7248
18,7,en2fr,8,de,4,0.6379
18,7,en2fr,8,de,6,0.6116
18,7,en2fr,8,fr,4,0.8026
18,7,en2fr,8,fr,6,0.7485
18,7,en2fr,9,de,4,0.6338
18,7,en2fr,9,de,6,0.6019
18,7,en2fr,9,fr,4,0.7542
18,7,en2fr,9,fr,6,0.7165
18,7,en2fr,0,de,4,0.5731
18,7,en2fr,0,de,6,0.5534
18,7,en2fr,0,fr,4,0.7503
18,7,en2fr,0,fr,6,0.7277
19,7,de2fr,2,de,4,0.6782
19,7,de2fr,2,de,6,0.627
19,7,de2fr,2,fr,4,0.7785
19,7,de2fr,2,fr,6,0.7387
19,7,de2fr,3,de,4,0.6262
19,7,de2fr,3,de,6,0.5491
19,7,de2fr,3,fr,4,0.8144
19,7,de2fr,3,fr,6,0.7567
19,7,de2fr,6,de,4,0.5742
19,7,de2fr,6,de,6,0.5465
19,7,de2fr,6,fr,4,0.7356
19,7,de2fr,6,fr,6,0.7204
19,7,de2fr,7,de,4,0.604
19,7,de2fr,7,de,6,0.5316
19,7,de2fr,7,fr,4,0.8171
19,7,de2fr,7,fr,6,0.7674
19,7,de2fr,8,de,4,0.6281
19,7,de2fr,8,de,6,0.585
19,7,de2fr,8,fr,4,0.7745
19,7,de2fr,8,fr,6,0.7303
19,7,en2fr,2,de,4,0.5702
19,7,en2fr,2,de,6,0.5201
19,7,en2fr,2,fr,4,0.7911
19,7,en2fr,2,fr,6,0.7586
19,7,en2fr,3,de,4,0.6599
19,7,en2fr,3,de,6,0.6331
19,7,en2fr,3,fr,4,0.7305
19,7,en2fr,3,fr,6,0.726
19,7,en2fr,6,de,4,0.6185
19,7,en2fr,6,de,6,0.5606
19,7,en2fr,6,fr,4,0.8032
19,7,en2fr,6,fr,6,0.7542
19,7,en2fr,7,de,4,0.6024
19,7,en2fr,7,de,6,0.5365
19,7,en2fr,7,fr,4,0.7774
19,7,en2fr,7,fr,6,0.7494
19,7,en2fr,8,de,4,0.6633
19,7,en2fr,8,de,6,0.6497
19,7,en2fr,8,fr,4,0.7088
19,7,en2fr,8,fr,6,0.7432
19,7,en2fr,9,de,4,0.641
19,7,en2fr,9,de,6,0.6017
19,7,en2fr,9,fr,4,0.7143
19,7,en2fr,9,fr,6,0.7148
19,7,en2fr,0,de,4,0.5667
19,7,en2fr,0,de,6,0.5687
19,7,en2fr,0,fr,4,0.6643
19,7,en2fr,0,fr,6,0.6911
20,7,de2fr,2,de,4,0.6485
20,7,de2fr,2,de,6,0.5933
20,7,de2fr,2,fr,4,0.8094
20,7,de2fr,2,fr,6,0.7341
20,7,de2fr,3,de,4,0.6738
20,7,de2fr,3,de,6,0.5786
20,7,de2fr,3,fr,4,0.8032
20,7,de2fr,3,fr,6,0.7511
20,7,de2fr,6,de,4,0.5675
20,7,de2fr,6,de,6,0.5133
20,7,de2fr,6,fr,4,0.7895
20,7,de2fr,6,fr,6,0.7046
20,7,de2fr,7,de,4,0.633
20,7,de2fr,7,de,6,0.5635
20,7,de2fr,7,fr,4,0.8131
20,7,de2fr,7,fr,6,0.719
20,7,de2fr,8,de,4,0.6667
20,7,de2fr,8,de,6,0.5976
20,7,de2fr,8,fr,4,0.8102
20,7,de2fr,8,fr,6,0.7195
20,7,en2fr,2,de,4,0.6538
20,7,en2fr,2,de,6,0.5929
20,7,en2fr,2,fr,4,0.7939
20,7,en2fr,2,fr,6,0.7427
20,7,en2fr,3,de,4,0.6707
20,7,en2fr,3,de,6,0.6573
20,7,en2fr,3,fr,4,0.7461
20,7,en2fr,3,fr,6,0.7072
20,7,en2fr,6,de,4,0.5755
20,7,en2fr,6,de,6,0.4822
20,7,en2fr,6,fr,4,0.7911
20,7,en2fr,6,fr,6,0.7631
20,7,en2fr,7,de,4,0.5473
20,7,en2fr,7,de,6,0.4564
20,7,en2fr,7,fr,4,0.7846
20,7,en2fr,7,fr,6,0.7292
20,7,en2fr,8,de,4,0.6639
20,7,en2fr,8,de,6,0.6415
20,7,en2fr,8,fr,4,0.7582
20,7,en2fr,8,fr,6,0.7075
20,7,en2fr,9,de,4,0.6793
20,7,en2fr,9,de,6,0.6569
20,7,en2fr,9,fr,4,0.7436
20,7,en2fr,9,fr,6,0.715
20,7,en2fr,0,de,4,0.5777
20,7,en2fr,0,de,6,0.5398
20,7,en2fr,0,fr,4,0.7688
20,7,en2fr,0,fr,6,0.7399
21,7,de2fr,2,de,4,0.6468
21,7,de2fr,2,de,6,0.6143
21,7,de2fr,2,fr,4,0.771
21,7,de2fr,2,fr,6,0.7257
21,7,de2fr,3,de,4,0.6194
21,7,de2fr,3,de,6,0.5493
21,7,de2fr,3,fr,4,0.7973
21,7,de2fr,3,fr,6,0.776
21,7,de2fr,6,de,4,0.5829
21,7,de2fr,6,de,6,0.5798
21,7,de2fr,6,fr,4,0.7683
21,7,de2fr,6,fr,6,0.7124
21,7,de2fr,7,de,4,0.6304
21,7,de2fr,7,de,6,0.6006
21,7,de2fr,7,fr,4,0.7951
21,7,de2fr,7,fr,6,0.7621
21,7,de2fr,8,de,4,0.6144
21,7,de2fr,8,de,6,0.5513
21,7,de2fr,8,fr,4,0.8121
21,7,de2fr,8,fr,6,0.7748
21,7,en2fr,2,de,4,0.6189
21,7,en2fr,2,de,6,0.5906
21,7,en2fr,2,fr,4,0.7925
21,7,en2fr,2,fr,6,0.7775
21,7,en2fr,3,de,4,0.6555
21,7,en2fr,3,de,6,0.6253
21,7,en2fr,3,fr,4,0.7821
21,7,en2fr,3,fr,6,0.7545
21,7,en2fr,6,de,4,0.6113
21,7,en2fr,6,de,6,0.543
21,7,en2fr,6,fr,4,0.7966
21,7,en2fr,6,fr,6,0.7917
21,7,en2fr,7,de,4,0.544
21,7,en2fr,7,de,6,0.4822
21,7,en2fr,7,fr,4,0.8066
21,7,en2fr,7,fr,6,0.7805
21,7,en2fr,8,de,4,0.6194
21,7,en2fr,8,de,6,0.6128
21,7,en2fr,8,fr,4,0.7547
21,7,en2fr,8,fr,6,0.7323
21,7,en2fr,9,de,4,0.6222
21,7,en2fr,9,de,6,0.5871
21,7,en2fr,9,fr,4,0.728
21,7,en2fr,9,fr,6,0.761
21,7,en2fr,0,de,4,0.5714
21,7,en2fr,0,de,6,0.5659
21,7,en2fr,0,fr,4,0.7049
21,7,en2fr,0,fr,6,0.7212
22,7,de2fr,2,de,4,0.6625
22,7,de2fr,2,de,6,0.6144
22,7,de2fr,2,fr,4,0.8118
22,7,de2fr,2,fr,6,0.7499
22,7,de2fr,3,de,4,0.6026
22,7,de2fr,3,de,6,0.4799
22,7,de2fr,3,fr,4,0.7932
22,7,de2fr,3,fr,6,0.7536
22,7,de2fr,6,de,4,0.6129
22,7,de2fr,6,de,6,0.572
22,7,de2fr,6,fr,4,0.8164
22,7,de2fr,6,fr,6,0.7038
22,7,de2fr,7,de,4,0.6435
22,7,de2fr,7,de,6,0.553
22,7,de2fr,7,fr,4,0.8373
22,7,de2fr,7,fr,6,0.7645
22,7,de2fr,8,de,4,0.655
22,7,de2fr,8,de,6,0.5701
22,7,de2fr,8,fr,4,0.8287
22,7,de2fr,8,fr,6,0.7463
22,7,en2fr,2,de,4,0.5986
22,7,en2fr,2,de,6,0.5182
22,7,en2fr,2,fr,4,0.7985
22,7,en2fr,2,fr,6,0.7555
22,7,en2fr,3,de,4,0.6428
22,7,en2fr,3,de,6,0.5924
22,7,en2fr,3,fr,4,0.7938
22,7,en2fr,3,fr,6,0.7311
22,7,en2fr,6,de,4,0.6393
22,7,en2fr,6,de,6,0.557
22,7,en2fr,6,fr,4,0.8115
22,7,en2fr,6,fr,6,0.7584
22,7,en2fr,7,de,4,0.5436
22,7,en2fr,7,de,6,0.4155
22,7,en2fr,7,fr,4,0.8086
22,7,en2fr,7,fr,6,0.7322
22,7,en2fr,8,de,4,0.6595
22,7,en2fr,8,de,6,0.6291
22,7,en2fr,8,fr,4,0.7729
22,7,en2fr,8,fr,6,0.7291
22,7,en2fr,9,de,4,0.6087
22,7,en2fr,9,de,6,0.5878
22,7,en2fr,9,fr,4,0.7558
22,7,en2fr,9,fr,6,0.7336
22,7,en2fr,0,de,4,0.5639
22,7,en2fr,0,de,6,0.5607
22,7,en2fr,0,fr,4,0.7439
22,7,en2fr,0,fr,6,0.7145
23,7,de2fr,2,de,4,0.6363
23,7,de2fr,2,de,6,0.5602
23,7,de2fr,2,fr,4,0.7835
23,7,de2fr,2,fr,6,0.757
23,7,de2fr,3,de,4,0.6178
23,7,de2fr,3,de,6,0.4864
23,7,de2fr,3,fr,4,0.7996
23,7,de2fr,3,fr,6,0.7777
23,7,de2fr,6,de,4,0.6121
23,7,de2fr,6,de,6,0.5462
23,7,de2fr,6,fr,4,0.763
23,7,de2fr,6,fr,6,0.7366
23,7,de2fr,7,de,4,0.5609
23,7,de2fr,7,de,6,0.5073
23,7,de2fr,7,fr,4,0.7363
23,7,de2fr,7,fr,6,0.7041
23,7,de2fr,8,de,4,0.658
23,7,de2fr,8,de,6,0.5484
23,7,de2fr,8,fr,4,0.79
23,7,de2fr,8,fr,6,0.7678
23,7,en2fr,2,de,4,0.6045
23,7,en2fr,2,de,6,0.5021
23,7,en2fr,2,fr,4,0.7796
23,7,en2fr,2,fr,6,0.7758
23,7,en2fr,3,de,4,0.6524
23,7,en2fr,3,de,6,0.5721
23,7,en2fr,3,fr,4,0.7466
23,7,en2fr,3,fr,6,0.7553
23,7,en2fr,6,de,4,0.5803
23,7,en2fr,6,de,6,0.4685
23,7,en2fr,6,fr,4,0.8029
23,7,en2fr,6,fr,6,0.7811
23,7,en2fr,7,de,4,0.5271
23,7,en2fr,7,de,6,0.4061
23,7,en2fr,7,fr,4,0.8007
23,7,en2fr,7,fr,6,0.7735
23,7,en2fr,8,de,4,0.6585
23,7,en2fr,8,de,6,0.6117
23,7,en2fr,8,fr,4,0.7302
23,7,en2fr,8,fr,6,0.7339
23,7,en2fr,9,de,4,0.6537
23,7,en2fr,9,de,6,0.5943
23,7,en2fr,9,fr,4,0.7082
23,7,en2fr,9,fr,6,0.7417
23,7,en2fr,0,de,4,0.6152
23,7,en2fr,0,de,6,0.5685
23,7,en2fr,0,fr,4,0.7149
23,7,en2fr,0,fr,6,0.7465
24,7,de2fr,2,de,4,0.6624
24,7,de2fr,2,de,6,0.5409
24,7,de2fr,2,fr,4,0.777
24,7,de2fr,2,fr,6,0.7494
24,7,de2fr,3,de,4,0.6479
24,7,de2fr,3,de,6,0.5197
24,7,de2fr,3,fr,4,0.7881
24,7,de2fr,3,fr,6,0.757
24,7,de2fr,6,de,4,0.5831
24,7,de2fr,6,de,6,0.4508
24,7,de2fr,6,fr,4,0.7992
24,7,de2fr,6,fr,6,0.7419
24,7,de2fr,7,de,4,0.6259
24,7,de2fr,7,de,6,0.4569
24,7,de2fr,7,fr,4,0.8297
24,7,de2fr,7,fr,6,0.7611
24,7,de2fr,8,de,4,0.6122
24,7,de2fr,8,de,6,0.4695
24,7,de2fr,8,fr,4,0.8125
24,7,de2fr,8,fr,6,0.7623
24,7,en2fr,2,de,4,0.624
24,7,en2fr,2,de,6,0.5003
24,7,en2fr,2,fr,4,0.799
24,7,en2fr,2,fr,6,0.7518
24,7,en2fr,3,de,4,0.6626
24,7,en2fr,3,de,6,0.5678
24,7,en2fr,3,fr,4,0.7863
24,7,en2fr,3,fr,6,0.7572
24,7,en2fr,6,de,4,0.6393
24,7,en2fr,6,de,6,0.5006
24,7,en2fr,6,fr,4,0.8234
24,7,en2fr,6,fr,6,0.7844
24,7,en2fr,7,de,4,0.6028
24,7,en2fr,7,de,6,0.4353
24,7,en2fr,7,fr,4,0.8181
24,7,en2fr,7,fr,6,0.7617
24,7,en2fr,8,de,4,0.6239
24,7,en2fr,8,de,6,0.5041
24,7,en2fr,8,fr,4,0.794
24,7,en2fr,8,fr,6,0.7667
24,7,en2fr,9,de,4,0.6258
24,7,en2fr,9,de,6,0.5806
24,7,en2fr,9,fr,4,0.7059
24,7,en2fr,9,fr,6,0.7018
24,7,en2fr,0,de,4,0.5867
24,7,en2fr,0,de,6,0.5013
24,7,en2fr,0,fr,4,0.7363
24,7,en2fr,0,fr,6,0.7526
25,7,de2fr,2,de,4,0.6724
25,7,de2fr,2,de,6,0.5667
25,7,de2fr,2,fr,4,0.7687
25,7,de2fr,2,fr,6,0.7412
25,7,de2fr,3,de,4,0.6383
25,7,de2fr,3,de,6,0.4696
